GeneID tree_length kappa prop0 prop1 prop2a prop2b w0 w1 w2a w2b GeneID al_length tot_gaps gc_all lnl_fix lnl_est LRT corrLRT p-value rank FDR
XM_004924554.2 27.19688 2.09725 0.69728 0.18114 0.09651 0.02507 0.06968 1.00000 1.00000 1.00000 XM_004924554.2 1665 2031 0.41686 -11264.942286 -11264.942286 0.000 0.000 1.000000000  1109 0.0183253
XM_004924525.1 9.72433 1.61272 0.93638 0.04256 0.02014 0.00092 0.02517 1.00000 1.00000 1.00000 XM_004924525.1 936 276 0.44066 -4687.897264 -4687.897264 0.000 0.000 1.000000000  1110 0.0183193
XM_004924522.2 8.03961 1.53657 0.38295 0.02265 0.56121 0.03319 0.01985 1.00000 1.00000 1.00000 XM_004924522.2 3429 5229 0.54229 -14122.707792 -14122.707792 0.000 0.000 1.000000000  1111 0.0183133
XM_004924516.2 6.60141 1.73963 0.85719 0.03716 0.10126 0.00439 0.02857 1.00000 1.00000 1.00000 XM_004924516.2 1950 2094 0.49438 -8780.374417 -8780.374417 0.000 0.000 1.000000000  1112 0.0183072
XM_004924510.2 8.40926 1.82209 0.70350 0.22999 0.05012 0.01639 0.03657 1.00000 1.00000 1.00000 XM_004924510.2 456 300 0.40443 -2471.892636 -2471.892636 0.000 0.000 1.000000000  1113 0.0183012
XM_004924504.2 7.21826 1.25479 1.00000 0.00000 0.00000 0.00000 0.00238 1.00000 13.31154 13.31154 XM_004924504.2 1317 825 0.42602 -4843.707975 -4843.707975 0.000 0.000 1.000000000  1114 0.0182952
XM_004924497.2 12.95897 1.78182 0.92811 0.02720 0.04342 0.00127 0.01556 1.00000 1.00000 1.00000 XM_004924497.2 993 45 0.37258 -4827.755884 -4827.755884 0.000 0.000 1.000000000  1115 0.0182892
XM_004924496.2 8.63785 1.37848 1.00000 0.00000 0.00000 0.00000 0.02301 1.00000 1.00000 1.00000 XM_004924496.2 339 198 0.39658 -1518.089044 -1518.089044 0.000 0.000 1.000000000  1116 0.0182831
XM_004924478.2 11.06224 1.74283 0.81394 0.09320 0.08331 0.00954 0.04722 1.00000 1.00000 1.00000 XM_004924478.2 1005 555 0.38212 -5630.938673 -5630.938673 0.000 0.000 1.000000000  1117 0.0182771
XM_004924468.2 9.39869 2.03672 0.92202 0.07798 0.00000 0.00000 0.02908 1.00000 1.00000 1.00000 XM_004924468.2 1881 1077 0.53053 -9792.209261 -9792.209261 0.000 0.000 1.000000000  1118 0.0182711
XM_004924458.1 26.49216 0.99082 0.87360 0.11749 0.00785 0.00106 0.01863 1.00000 1.00000 1.00000 XM_004924458.1 360 231 0.36807 -2014.385762 -2014.385762 0.000 0.000 1.000000000  1119 0.0182651
XM_004924457.2 11.81103 1.70344 0.86836 0.12953 0.00184 0.00027 0.05683 1.00000 1.00000 1.00000 XM_004924457.2 759 483 0.39148 -4465.734785 -4465.734785 0.000 0.000 1.000000000  1120 0.018259
XM_004924451.2 8.00790 1.44940 0.91357 0.04082 0.04365 0.00195 0.02972 1.00000 1.00000 1.00000 XM_004924451.2 2172 510 0.45257 -11050.578931 -11050.578931 0.000 0.000 1.000000000  1121 0.018253
XM_004924379.2 12.34377 1.21057 0.74333 0.00594 0.24875 0.00199 0.00536 1.00000 1.00000 1.00000 XM_004924379.2 375 0 0.38667 -1653.870207 -1653.870207 0.000 0.000 1.000000000  1122 0.018247
XM_004924364.2 6.57569 1.75601 0.97330 0.02670 0.00000 0.00000 0.01792 1.00000 1.49313 1.49313 XM_004924364.2 579 510 0.58273 -2297.769405 -2297.769405 0.000 0.000 1.000000000  1123 0.018241
XM_004924299.2 11.85706 1.88702 0.92753 0.02689 0.04429 0.00128 0.04054 1.00000 1.00000 1.00000 XM_004924299.2 339 0 0.44912 -1944.411399 -1944.411399 0.000 0.000 1.000000000  1124 0.0182349
XM_004924283.2 14.23195 1.56956 0.89992 0.07210 0.02591 0.00208 0.02586 1.00000 1.00000 1.00000 XM_004924283.2 1272 1206 0.43066 -6470.072665 -6470.072665 0.000 0.000 1.000000000  1125 0.0182289
XM_004924244.2 11.52609 2.03022 0.96819 0.03181 0.00000 0.00000 0.02929 1.00000 1.00000 1.00000 XM_004924244.2 657 87 0.48946 -3486.448725 -3486.448725 0.000 0.000 1.000000000  1126 0.0182229
XM_004924236.2 4.70599 1.29784 0.97635 0.02365 0.00000 0.00000 0.01814 1.00000 1.00000 1.00000 XM_004924236.2 1221 0 0.49243 -5146.336038 -5146.336038 0.000 0.000 1.000000000  1127 0.0182169
XM_004924193.2 8.06169 1.51182 0.98275 0.01725 0.00000 0.00000 0.02155 1.00000 1.00000 1.00000 XM_004924193.2 723 222 0.57066 -3334.193764 -3334.193764 0.000 0.000 1.000000000  1128 0.0182108
XM_004924190.2 15.55884 1.92559 0.88651 0.07133 0.03902 0.00314 0.04050 1.00000 1.00000 1.00000 XM_004924190.2 1605 297 0.35797 -9771.720827 -9771.720827 0.000 0.000 1.000000000  1129 0.0182048
XM_004924148.2 7.91008 1.60622 0.96095 0.03905 0.00000 0.00000 0.01592 1.00000 1.00000 1.00000 XM_004924148.2 2172 1554 0.48982 -9610.877279 -9610.877279 0.000 0.000 1.000000000  1130 0.0181988
XM_004924122.1 7.01771 1.53025 0.89994 0.06143 0.03617 0.00247 0.01905 1.00000 1.00000 1.00000 XM_004924122.1 1209 624 0.55548 -5578.875703 -5578.875703 0.000 0.000 1.000000000  1131 0.0181928
XM_004924120.2 12.53418 1.85337 0.83590 0.07250 0.08429 0.00731 0.03396 1.00000 1.00000 1.00000 XM_004924120.2 1203 195 0.42263 -6991.691385 -6991.691385 0.000 0.000 1.000000000  1132 0.0181867
XM_004924118.2 11.87677 1.50434 0.84112 0.07423 0.07778 0.00686 0.05264 1.00000 1.00000 1.00000 XM_004924118.2 1305 756 0.38878 -7620.735515 -7620.735515 0.000 0.000 1.000000000  1133 0.0181807
XM_004924114.2 6.66879 1.82521 0.96147 0.02108 0.01707 0.00037 0.00302 1.00000 1.00000 1.00000 XM_004924114.2 465 219 0.58012 -1755.860789 -1755.860789 0.000 0.000 1.000000000  1134 0.0181747
XM_004924102.1 11.28848 1.57026 0.91883 0.08117 0.00000 0.00000 0.04551 1.00000 1.00000 1.00000 XM_004924102.1 1347 684 0.4351 -7690.120115 -7690.120115 0.000 0.000 1.000000000  1135 0.0181687
XM_004924100.2 19.85309 1.64861 0.87782 0.06638 0.05187 0.00392 0.03777 1.00000 1.00000 1.00000 XM_004924100.2 1017 900 0.40174 -5915.064304 -5915.064304 0.000 0.000 1.000000000  1136 0.0181627
XM_004924082.2 11.70686 1.53335 0.86313 0.08639 0.04589 0.00459 0.03247 1.00000 1.00000 1.00000 XM_004924082.2 942 39 0.44818 -5343.592655 -5343.592655 0.000 0.000 1.000000000  1137 0.0181566
XM_004924070.2 6.10230 1.67207 0.99119 0.00881 0.00000 0.00000 0.00591 1.00000 1.00000 1.00000 XM_004924070.2 1101 168 0.39592 -4359.991770 -4359.991770 0.000 0.000 1.000000000  1138 0.0181506
XM_004924031.2 7.30800 1.85725 0.96820 0.03180 0.00000 0.00000 0.01570 1.00000 1.00000 1.00000 XM_004924031.2 1125 975 0.53545 -4670.454277 -4670.454277 0.000 0.000 1.000000000  1139 0.0181446
XM_004923982.2 11.69520 1.29927 0.88734 0.07585 0.03391 0.00290 0.03616 1.00000 1.00000 1.00000 XM_004923982.2 948 57 0.36575 -5418.671006 -5418.671006 0.000 0.000 1.000000000  1140 0.0181386
XM_004923980.1 10.95836 1.67992 0.93304 0.06110 0.00550 0.00036 0.03363 1.00000 1.00000 1.00000 XM_004923980.1 939 312 0.33625 -5002.520734 -5002.520734 0.000 0.000 1.000000000  1141 0.0181325
XM_004923963.2 25.49356 0.45128 0.98180 0.00000 0.01820 0.00000 0.00169 1.00000 1.00000 1.00000 XM_004923963.2 360 6 0.36986 -1411.419631 -1411.419632 -0.000 0.000 1.000000000  1142 0.0181265
XM_004923951.1 14.55148 1.88739 0.79778 0.07357 0.11779 0.01086 0.05418 1.00000 1.00000 1.00000 XM_004923951.1 1371 165 0.40396 -8832.407963 -8832.407963 0.000 0.000 1.000000000  1143 0.0181205
XM_004923940.2 8.70061 1.60016 0.76651 0.23349 0.00000 0.00000 0.06898 1.00000 1.00000 1.00000 XM_004923940.2 1539 1368 0.53015 -9057.595796 -9057.595796 0.000 0.000 1.000000000  1144 0.0181145
XM_004923922.2 10.70497 1.52620 0.77111 0.13272 0.08205 0.01412 0.06424 1.00000 1.00000 1.00000 XM_004923922.2 1302 1824 0.49574 -7191.742152 -7191.742152 0.000 0.000 1.000000000  1145 0.0181084
XM_004923917.2 7.84895 1.11028 0.99696 0.00304 0.00000 0.00000 0.00393 1.00000 5.65963 5.65963 XM_004923917.2 1302 378 0.49492 -5043.859435 -5043.859435 0.000 0.000 1.000000000  1146 0.0181024
XM_004923903.2 9.45894 1.62048 0.79468 0.12318 0.07112 0.01102 0.07435 1.00000 1.00000 1.00000 XM_004923903.2 2226 1068 0.46332 -13811.243737 -13811.243737 0.000 0.000 1.000000000  1147 0.0180964
XM_004923899.2 15.95822 1.74219 0.89522 0.07646 0.02609 0.00223 0.05025 1.00000 1.00000 1.00000 XM_004923899.2 885 105 0.39025 -5809.210847 -5809.210847 0.000 0.000 1.000000000  1148 0.0180904
XM_004923898.2 14.97844 1.48782 0.92191 0.06810 0.00930 0.00069 0.02008 1.00000 1.00000 1.00000 XM_004923898.2 1782 267 0.38973 -9336.423960 -9336.423960 0.000 0.000 1.000000000  1149 0.0180843
XM_004923888.2 7.52055 0.96487 0.98512 0.00662 0.00820 0.00006 0.02821 1.00000 1.00000 1.00000 XM_004923888.2 1047 210 0.45787 -5101.510635 -5101.510635 0.000 0.000 1.000000000  1150 0.0180783
XM_004923886.2 10.76138 1.78652 0.90778 0.09222 0.00000 0.00000 0.03465 1.00000 1.00000 1.00000 XM_004923886.2 513 201 0.37561 -2740.116110 -2740.116110 0.000 0.000 1.000000000  1151 0.0180723
XM_004923833.2 21.31250 1.11538 0.80558 0.03816 0.14919 0.00707 0.01212 1.00000 1.00000 1.00000 XM_004923833.2 402 96 0.39006 -2080.956573 -2080.956573 0.000 0.000 1.000000000  1152 0.0180663
XM_004923828.2 21.23555 0.89347 0.97124 0.02876 0.00000 0.00000 0.01457 1.00000 1.00000 1.00000 XM_004923828.2 552 0 0.41033 -3050.093659 -3050.093659 0.000 0.000 1.000000000  1153 0.0180602
XM_004923820.2 11.13450 0.91582 1.00000 0.00000 0.00000 0.00000 0.00613 1.00000 13.83470 13.83470 XM_004923820.2 897 420 0.42333 -3715.468120 -3715.468112 0.000 0.000 1.000000000  1154 0.0180542
XM_004923809.2 11.50154 1.83824 0.69768 0.22923 0.05501 0.01807 0.06482 1.00000 1.00000 1.00000 XM_004923809.2 1461 1212 0.51871 -9292.120991 -9292.120991 0.000 0.000 1.000000000  1155 0.0180482
XM_004923771.1 10.88118 0.59253 0.99201 0.00000 0.00799 0.00000 0.00000 1.00000 1.00000 1.00000 XM_004923771.1 426 0 0.40991 -1505.583736 -1505.583736 0.000 0.000 1.000000000  1156 0.0180422
XM_004923760.2 10.09565 1.96409 0.93850 0.06150 0.00000 0.00000 0.03534 1.00000 1.00000 1.00000 XM_004923760.2 885 651 0.41593 -4451.676642 -4451.676642 0.000 0.000 1.000000000  1157 0.0180361
XM_004923745.2 8.14296 1.38898 0.96436 0.02035 0.01498 0.00032 0.00211 1.00000 1.00000 1.00000 XM_004923745.2 606 477 0.4285 -2274.119776 -2274.119776 0.000 0.000 1.000000000  1158 0.0180301
XM_004923736.2 12.57219 1.95445 0.78068 0.00587 0.21186 0.00159 0.01520 1.00000 1.00000 1.00000 XM_004923736.2 483 171 0.37043 -2156.360125 -2156.360125 0.000 0.000 1.000000000  1159 0.0180241
XM_004923735.2 11.10829 1.33820 0.94082 0.04972 0.00899 0.00047 0.01746 1.00000 1.00000 1.00000 XM_004923735.2 2361 342 0.38693 -11617.250531 -11617.250531 0.000 0.000 1.000000000  1160 0.0180181
XM_004923709.2 21.37091 1.81631 0.72791 0.13762 0.11309 0.02138 0.04380 1.00000 1.00000 1.00000 XM_004923709.2 1380 378 0.35125 -9297.635707 -9297.635707 0.000 0.000 1.000000000  1161 0.018012
XM_004923680.2 16.34465 1.44749 0.87279 0.08836 0.03528 0.00357 0.03768 1.00000 1.00000 1.00000 XM_004923680.2 1182 699 0.45118 -7226.861198 -7226.861198 0.000 0.000 1.000000000  1162 0.018006
XM_004923654.2 6.88830 1.51896 0.79307 0.14173 0.05532 0.00989 0.04102 1.00000 1.00000 1.00000 XM_004923654.2 1416 2076 0.61891 -6905.077247 -6905.077247 0.000 0.000 1.000000000  1163 0.018
XM_004923626.2 16.59799 1.49845 0.88278 0.03239 0.08183 0.00300 0.04932 1.00000 1.00000 1.00000 XM_004923626.2 390 159 0.43431 -2475.437517 -2475.437517 0.000 0.000 1.000000000  1164 0.017994
XM_004923622.1 5.64246 1.07119 0.56462 0.03582 0.37573 0.02383 0.01645 1.00000 1.00000 1.00000 XM_004923622.1 3657 4665 0.55398 -14788.600960 -14788.600960 0.000 0.000 1.000000000  1165 0.017988
XM_004923608.1 12.13908 1.50919 0.70622 0.12133 0.14717 0.02528 0.06613 1.00000 1.00000 1.00000 XM_004923608.1 669 204 0.44095 -4421.202274 -4421.202274 0.000 0.000 1.000000000  1166 0.0179819
XM_004923607.2 6.50216 1.63849 0.81613 0.10009 0.07463 0.00915 0.04204 1.00000 1.00000 1.00000 XM_004923607.2 1896 3735 0.58898 -8194.104500 -8194.104500 0.000 0.000 1.000000000  1167 0.0179759
XM_004923603.2 9.24734 1.57647 0.94474 0.04498 0.00981 0.00047 0.02588 1.00000 1.00000 1.00000 XM_004923603.2 1152 90 0.45628 -5992.283791 -5992.283791 0.000 0.000 1.000000000  1168 0.0179699
XM_004923594.2 7.09329 1.64961 0.97290 0.02710 0.00000 0.00000 0.01942 1.00000 1.00000 1.00000 XM_004923594.2 1197 1314 0.51137 -5081.188943 -5081.188943 0.000 0.000 1.000000000  1169 0.0179639
XM_004923587.1 11.44784 1.94357 0.93045 0.02834 0.03999 0.00122 0.02657 1.00000 1.00000 1.00000 XM_004923587.1 1110 1377 0.46795 -5181.963220 -5181.963220 0.000 0.000 1.000000000  1170 0.0179578
XM_004923552.2 8.74102 1.80156 0.95325 0.00893 0.03747 0.00035 0.00817 1.00000 1.00000 1.00000 XM_004923552.2 1419 1683 0.53851 -5333.680330 -5333.680330 0.000 0.000 1.000000000  1171 0.0179518
XM_004923527.2 10.28423 1.57586 0.90227 0.06512 0.03041 0.00219 0.04116 1.00000 1.00000 1.00000 XM_004923527.2 2376 2115 0.48067 -12740.928639 -12740.928639 0.000 0.000 1.000000000  1172 0.0179458
XM_004923506.2 8.58866 1.39894 0.82035 0.17965 0.00000 0.00000 0.10650 1.00000 1.00000 1.00000 XM_004923506.2 2733 3162 0.52917 -16280.080170 -16280.080170 0.000 0.000 1.000000000  1173 0.0179398
XM_004923495.2 14.45811 1.71278 0.95783 0.04217 0.00000 0.00000 0.02697 1.00000 1.00000 1.00000 XM_004923495.2 1380 393 0.45449 -7500.285880 -7500.285880 0.000 0.000 1.000000000  1174 0.0179337
XM_004923494.2 11.99787 1.61925 0.70694 0.22184 0.05421 0.01701 0.05444 1.00000 1.00000 1.00000 XM_004923494.2 834 738 0.49595 -5131.278504 -5131.278504 0.000 0.000 1.000000000  1175 0.0179277
XM_004923493.2 10.20613 1.47990 0.00000 0.00000 0.96108 0.03892 0.02768 1.00000 1.00000 1.00000 XM_004923493.2 504 420 0.40532 -2464.424639 -2464.424639 0.000 0.000 1.000000000  1176 0.0179217
XM_004923487.2 10.19965 1.50360 0.87134 0.08170 0.04293 0.00403 0.04688 1.00000 1.00000 1.00000 XM_004923487.2 2757 966 0.47411 -16172.196249 -16172.196249 0.000 0.000 1.000000000  1177 0.0179157
XM_004923483.2 17.45324 1.59537 0.87964 0.12036 0.00000 0.00000 0.03078 1.00000 1.00000 1.00000 XM_004923483.2 1245 474 0.39753 -7286.228250 -7286.228250 0.000 0.000 1.000000000  1178 0.0179096
XM_004923480.2 17.87981 1.46873 0.88849 0.02850 0.08043 0.00258 0.01972 1.00000 1.00000 1.00000 XM_004923480.2 693 84 0.47839 -3811.780192 -3811.780192 0.000 0.000 1.000000000  1179 0.0179036
XM_004923478.2 8.99424 1.35617 0.95687 0.04313 0.00000 0.00000 0.02240 1.00000 1.00000 1.00000 XM_004923478.2 1641 1752 0.54544 -7388.383370 -7388.383370 0.000 0.000 1.000000000  1180 0.0178976
XM_004923465.2 14.79867 2.14777 0.97875 0.02125 0.00000 0.00000 0.00742 1.00000 1.00000 1.00000 XM_004923465.2 1113 750 0.54342 -4720.674915 -4720.674915 0.000 0.000 1.000000000  1181 0.0178916
XM_004923454.2 4.90485 1.52062 0.97392 0.02608 0.00000 0.00000 0.01320 1.00000 1.00000 1.00000 XM_004923454.2 1854 408 0.54901 -7601.739376 -7601.739376 0.000 0.000 1.000000000  1182 0.0178855
XM_004923434.2 6.40838 1.31492 0.96992 0.03008 0.00000 0.00000 0.00834 1.00000 1.00000 1.00000 XM_004923434.2 1821 285 0.4873 -7594.464241 -7594.464241 0.000 0.000 1.000000000  1183 0.0178795
XM_004923412.2 7.70606 1.57785 0.92089 0.05886 0.01903 0.00122 0.01679 1.00000 1.00000 1.00000 XM_004923412.2 666 18 0.4548 -3108.807583 -3108.807583 0.000 0.000 1.000000000  1184 0.0178735
XM_004923411.2 11.30581 1.51631 0.83075 0.16925 0.00000 0.00000 0.09175 1.00000 1.00000 1.00000 XM_004923411.2 1224 1584 0.42178 -7415.910335 -7415.910335 0.000 0.000 1.000000000  1185 0.0178675
XM_004923396.2 9.00674 1.41563 0.92177 0.03386 0.04280 0.00157 0.01650 1.00000 1.00000 1.00000 XM_004923396.2 1020 1467 0.52443 -4327.172469 -4327.172469 0.000 0.000 1.000000000  1186 0.0178614
XM_004923395.2 16.54491 1.47026 0.92448 0.00698 0.06803 0.00051 0.01354 1.00000 1.00000 1.00000 XM_004923395.2 927 477 0.37556 -4438.138800 -4438.138800 0.000 0.000 1.000000000  1187 0.0178554
XM_004923384.1 9.38706 1.21730 0.81649 0.06716 0.10751 0.00884 0.02800 1.00000 1.00000 1.00000 XM_004923384.1 399 228 0.42881 -2037.276779 -2037.276779 0.000 0.000 1.000000000  1188 0.0178494
XM_004923344.2 7.81297 1.38017 1.00000 0.00000 0.00000 0.00000 0.00208 1.00000 36.10785 36.10785 XM_004923344.2 1284 183 0.4497 -4998.529084 -4998.529086 -0.000 0.000 1.000000000  1189 0.0178434
XM_004923341.2 15.34856 1.88093 0.81260 0.05989 0.11876 0.00875 0.07403 1.00000 1.00000 1.00000 XM_004923341.2 411 42 0.47166 -2889.942096 -2889.942096 0.000 0.000 1.000000000  1190 0.0178373
XM_004923322.2 17.23032 1.65538 0.71711 0.11200 0.14780 0.02308 0.10017 1.00000 1.00000 1.00000 XM_004923322.2 621 492 0.39991 -4295.951207 -4295.951207 0.000 0.000 1.000000000  1191 0.0178313
XM_004923309.2 10.17584 1.15608 0.94037 0.01838 0.04045 0.00079 0.02619 1.00000 1.00000 1.00000 XM_004923309.2 927 291 0.46527 -4783.571206 -4783.571206 0.000 0.000 1.000000000  1192 0.0178253
XM_004923307.2 17.66359 1.50698 0.82922 0.04051 0.12421 0.00607 0.02959 1.00000 1.00000 1.00000 XM_004923307.2 2067 2484 0.49524 -11093.861165 -11093.861165 0.000 0.000 1.000000000  1193 0.0178193
XM_004923292.2 10.91077 1.17703 0.99390 0.00610 0.00000 0.00000 0.01210 1.00000 1.00000 1.00000 XM_004923292.2 939 0 0.42585 -4170.546415 -4170.546415 0.000 0.000 1.000000000  1194 0.0178133
XM_004923283.2 7.48339 1.62953 0.92851 0.07149 0.00000 0.00000 0.04190 1.00000 1.00000 1.00000 XM_004923283.2 951 69 0.41716 -5075.534080 -5075.534080 0.000 0.000 1.000000000  1195 0.0178072
XM_004923272.2 7.58704 1.91868 0.94967 0.01480 0.03498 0.00055 0.03093 1.00000 1.00000 1.00000 XM_004923272.2 816 210 0.48164 -3978.869508 -3978.869508 0.000 0.000 1.000000000  1196 0.0178012
XM_004923271.2 7.03328 1.67248 0.97090 0.02910 0.00000 0.00000 0.01444 1.00000 1.00000 1.00000 XM_004923271.2 1302 0 0.44739 -5926.580566 -5926.580566 0.000 0.000 1.000000000  1197 0.0177952
XM_004923254.2 8.72942 1.71667 0.94022 0.03613 0.02277 0.00088 0.01087 1.00000 1.00000 1.00000 XM_004923254.2 2322 1014 0.41123 -9995.992802 -9995.992802 0.000 0.000 1.000000000  1198 0.0177892
XM_004923253.2 7.47378 1.70299 0.87407 0.09468 0.02820 0.00305 0.04699 1.00000 1.00000 1.00000 XM_004923253.2 3477 1251 0.4044 -18205.722406 -18205.722406 0.000 0.000 1.000000000  1199 0.0177831
XM_004923231.2 14.30863 1.83227 0.56020 0.29341 0.09607 0.05032 0.08934 1.00000 1.00000 1.00000 XM_004923231.2 780 150 0.51987 -6007.774032 -6007.774032 0.000 0.000 1.000000000  1200 0.0177771
XM_004923202.2 15.90242 2.02315 0.39335 0.03263 0.53005 0.04397 0.04191 1.00000 1.00000 1.00000 XM_004923202.2 2007 2103 0.52691 -11053.263338 -11053.263338 0.000 0.000 1.000000000  1201 0.0177711
XM_004923188.2 7.13712 1.24158 0.95366 0.04634 0.00000 0.00000 0.01242 1.00000 1.00000 1.00000 XM_004923188.2 1497 489 0.43614 -6756.062466 -6756.062466 0.000 0.000 1.000000000  1202 0.0177651
XM_004923183.2 4.87758 1.77736 0.98082 0.01918 0.00000 0.00000 0.00700 1.00000 23.19053 23.19053 XM_004923183.2 2373 981 0.53119 -9225.939606 -9225.939606 0.000 0.000 1.000000000  1203 0.017759
XM_004923180.2 4.62331 1.61789 0.99321 0.00679 0.00000 0.00000 0.01035 1.00000 1.00000 1.00000 XM_004923180.2 723 387 0.61738 -2759.907533 -2759.907533 0.000 0.000 1.000000000  1204 0.017753
XM_004923161.2 10.84159 1.42889 0.82840 0.12117 0.04400 0.00643 0.02914 1.00000 1.00000 1.00000 XM_004923161.2 657 189 0.36806 -3507.627101 -3507.627101 0.000 0.000 1.000000000  1205 0.017747
XM_004923160.2 9.40557 1.63159 0.88597 0.07661 0.03444 0.00298 0.02918 1.00000 1.00000 1.00000 XM_004923160.2 2535 1296 0.41056 -12896.269219 -12896.269219 0.000 0.000 1.000000000  1206 0.017741
XM_004923156.2 8.69172 1.77899 0.92141 0.05146 0.02570 0.00144 0.02775 1.00000 1.00000 1.00000 XM_004923156.2 3981 5325 0.52762 -18195.899369 -18195.899369 0.000 0.000 1.000000000  1207 0.0177349
XM_004923110.1 8.20453 1.36645 0.92379 0.06320 0.01218 0.00083 0.02485 1.00000 1.00000 1.00000 XM_004923110.1 522 129 0.45292 -2573.778504 -2573.778504 0.000 0.000 1.000000000  1208 0.0177289
XM_004923107.2 7.96518 0.85228 0.99262 0.00738 0.00000 0.00000 0.01375 1.00000 1.00000 1.00000 XM_004923107.2 411 153 0.4504 -1802.114294 -1802.114294 0.000 0.000 1.000000000  1209 0.0177229
XM_004923101.2 8.24002 1.10167 1.00000 0.00000 0.00000 0.00000 0.01190 1.00000 1.00000 1.00000 XM_004923101.2 924 1359 0.47688 -3385.464454 -3385.464454 0.000 0.000 1.000000000  1210 0.0177169
XM_004923087.2 13.35907 1.58979 0.72891 0.14520 0.10498 0.02091 0.09016 1.00000 1.00000 1.00000 XM_004923087.2 1485 741 0.3872 -10149.712963 -10149.712963 0.000 0.000 1.000000000  1211 0.0177108
XM_004923075.2 11.56871 1.08306 0.99036 0.00964 0.00000 0.00000 0.01131 1.00000 1.00000 1.00000 XM_004923075.2 540 204 0.39019 -2384.283449 -2384.283449 0.000 0.000 1.000000000  1212 0.0177048
XM_004923035.1 8.09688 1.63853 0.93269 0.04342 0.02283 0.00106 0.02949 1.00000 1.00000 1.00000 XM_004923035.1 1836 2913 0.47074 -8084.393403 -8084.393403 0.000 0.000 1.000000000  1213 0.0176988
XM_004923003.2 12.17684 1.21965 0.96834 0.01476 0.01665 0.00025 0.02339 1.00000 1.00000 1.00000 XM_004923003.2 741 198 0.4192 -3797.877444 -3797.877444 0.000 0.000 1.000000000  1214 0.0176928
XM_004923000.2 8.82738 1.57538 0.81683 0.18317 0.00000 0.00000 0.06629 1.00000 1.00000 1.00000 XM_004923000.2 1167 1746 0.57507 -6104.125277 -6104.125277 0.000 0.000 1.000000000  1215 0.0176867
XM_004922988.2 6.79099 1.67105 0.90109 0.09891 0.00000 0.00000 0.03239 1.00000 1.00000 1.00000 XM_004922988.2 3162 2736 0.52943 -15231.793999 -15231.793999 0.000 0.000 1.000000000  1216 0.0176807
XM_004922981.2 8.36198 1.37975 0.82938 0.12357 0.04095 0.00610 0.04471 1.00000 1.00000 1.00000 XM_004922981.2 1386 2025 0.47854 -6845.180704 -6845.180704 0.000 0.000 1.000000000  1217 0.0176747
XM_004922954.2 10.17247 1.59073 0.86626 0.02734 0.10315 0.00326 0.01539 1.00000 1.00000 1.00000 XM_004922954.2 603 219 0.47579 -2876.515615 -2876.515615 0.000 0.000 1.000000000  1218 0.0176687
XM_004922950.2 17.68268 2.12211 0.67814 0.03562 0.27196 0.01428 0.02565 1.00000 1.00000 1.00000 XM_004922950.2 564 111 0.42331 -3192.359327 -3192.359327 0.000 0.000 1.000000000  1219 0.0176627
XM_004922945.2 6.84016 1.37702 0.97007 0.00948 0.02025 0.00020 0.00596 1.00000 1.00000 1.00000 XM_004922945.2 921 915 0.43096 -3384.487315 -3384.487315 0.000 0.000 1.000000000  1220 0.0176566
XM_004922942.2 14.02110 2.08065 0.95942 0.03049 0.00978 0.00031 0.01179 1.00000 1.00000 1.00000 XM_004922942.2 762 42 0.36802 -3519.237337 -3519.237337 0.000 0.000 1.000000000  1221 0.0176506
XM_004922925.2 11.36099 1.39874 0.84506 0.02834 0.12249 0.00411 0.04366 1.00000 1.00000 1.00000 XM_004922925.2 789 0 0.40114 -4630.503655 -4630.503655 0.000 0.000 1.000000000  1222 0.0176446
XM_004922923.2 26.71630 1.70963 0.82115 0.06276 0.10785 0.00824 0.02742 1.00000 1.00000 1.00000 XM_004922923.2 966 357 0.3857 -6052.569427 -6052.569427 0.000 0.000 1.000000000  1223 0.0176386
XM_004922921.2 14.53221 2.04806 0.85624 0.14376 0.00000 0.00000 0.06356 1.00000 1.00000 1.00000 XM_004922921.2 603 129 0.39723 -3991.563889 -3991.563889 0.000 0.000 1.000000000  1224 0.0176325
XM_004922920.2 6.93137 1.58094 0.90847 0.06072 0.02889 0.00193 0.02802 1.00000 1.00000 1.00000 XM_004922920.2 2823 4716 0.51282 -12051.586585 -12051.586585 0.000 0.000 1.000000000  1225 0.0176265
XM_004922911.2 12.86812 1.65587 0.71755 0.19529 0.06851 0.01865 0.04039 1.00000 1.00000 1.00000 XM_004922911.2 963 720 0.39705 -5619.656450 -5619.656450 0.000 0.000 1.000000000  1226 0.0176205
XM_004922896.2 16.79030 1.74310 0.32610 0.02138 0.61236 0.04016 0.03035 1.00000 1.00000 1.00000 XM_004922896.2 2964 3351 0.46923 -15524.724286 -15524.724286 0.000 0.000 1.000000000  1227 0.0176145
XM_004922888.1 15.14034 1.90340 0.93504 0.04077 0.02318 0.00101 0.03660 1.00000 1.00000 1.00000 XM_004922888.1 1362 1374 0.50693 -7376.719233 -7376.719233 0.000 0.000 1.000000000  1228 0.0176084
XM_004922883.2 13.47393 1.76458 0.87673 0.08350 0.03631 0.00346 0.02424 1.00000 1.00000 1.00000 XM_004922883.2 843 309 0.42611 -4431.423120 -4431.423120 0.000 0.000 1.000000000  1229 0.0176024
