Name	Tree_length	Kappa(ts/tv)	Omega(dN/dS)	Tree_len_dN	Tree_len_dS
XM_004921539.2	   9.59171   1.67029   0.09744        1.0207       10.4759
XM_004921540.2	  10.88209   1.48413   0.02895        0.4201       14.5103
XM_004921541.1	   8.62648   1.12372   0.11326        1.0022        8.8482
XM_004921545.2	   8.56044   1.09257   0.02943        0.3570       12.1316
XM_004921546.2	   5.70555   1.57011   0.03244        0.2490        7.6752
XM_004921547.2	  18.22359   1.45043   0.02062        0.5599       27.1580
XM_004921550.2	   6.12243   1.29944   0.03433        0.2728        7.9476
XM_004921554.2	  25.62601   1.42138   0.02577        0.7760       30.1137
XM_004921557.2	   7.42968   1.35548   0.00900        0.0968       10.7590
XM_004921559.2	   6.23838   1.63252   0.03671        0.2978        8.1131
XM_004921561.2	   5.75281   1.64101   0.13364        0.7313        5.4718
XM_004921567.2	  11.49607   1.59269   0.02341        0.3803       16.2427
XM_004921573.2	   8.48586   1.41721   0.05727        0.5926       10.3485
XM_004921583.2	  16.37044   1.40020   0.03932        0.9302       23.6596
XM_004921585.2	   6.35006   1.27190   0.02129        0.1847        8.6753
XM_004921589.2	  11.90720   1.69927   0.03415        0.5020       14.6978
XM_004921595.2	  25.85390   1.47725   0.04437        1.3289       29.9501
XM_004921606.2	   4.63973   1.53277   0.01514        0.1078        7.1223
XM_004921609.2	  26.30631   1.30368   0.02670        1.0350       38.7687
XM_004921612.2	  33.52123   1.46917   0.02362        1.0284       43.5331
XM_004921613.2	  34.22158   1.55650   0.03640        1.4746       40.5121
XM_004921620.2	  15.45616   1.45776   0.04122        0.8562       20.7743
XM_004921647.2	  11.56904   1.74945   0.02992        0.4258       14.2316
XM_004921650.2	  15.66131   1.45017   0.05553        0.9974       17.9618
XM_004921654.1	  10.07562   1.50327   0.01944        0.3046       15.6703
XM_004921655.2	  11.61559   1.40880   0.05056        0.6992       13.8287
XM_004921667.2	   8.46141   1.21584   0.01000        0.1260       12.5911
XM_004921668.2	  14.83752   1.62181   0.03183        0.6209       19.5072
XM_004921670.2	  18.27699   1.65159   0.04889        1.1622       23.7748
XM_004921675.1	   5.35545   1.85003   0.06761        0.4000        5.9164
XM_004921676.2	   6.92256   1.43809   0.00889        0.0779        8.7609
XM_004921680.2	   7.60433   1.43040   0.04536        0.4045        8.9180
XM_004921681.2	   6.22924   1.61255   0.02925        0.2325        7.9499
XM_004921682.2	   7.16128   1.71629   0.03387        0.3247        9.5875
XM_004921685.2	   8.88538   1.90353   0.03105        0.3541       11.4042
XM_004921687.2	  14.91333   1.54905   0.03133        0.6224       19.8628
XM_004921688.2	  22.55112   1.47253   0.04276        1.0961       25.6325
XM_004921690.2	  14.07873   1.45888   0.01926        0.3939       20.4542
XM_004921693.2	   9.95003   1.94477   0.04929        0.5556       11.2724
XM_004921703.2	   8.88477   1.69703   0.03585        0.3567        9.9486
XM_004921715.2	  17.21127   1.79065   0.03145        0.7623       24.2391
XM_004921727.2	  11.73454   1.61604   0.03337        0.4951       14.8366
XM_004921742.2	   7.16145   1.27417   0.08326        0.6947        8.3431
XM_004921744.2	  36.13364   1.74610   0.03769        1.7140       45.4754
XM_004921745.2	   5.80478   2.30572   0.02342        0.1857        7.9291
XM_004921747.2	   7.65308   1.49460   0.03646        0.3777       10.3590
XM_004921749.2	  13.49886   1.78766   0.05005        0.8877       17.7371
XM_004921751.2	  11.25983   1.18007   0.03023        0.4394       14.5375
XM_004921755.2	   7.49235   1.44353   0.04676        0.4005        8.5642
XM_004921761.1	  10.19470   1.31049   0.14044        1.4530       10.3459
XM_004921762.2	  12.28504   1.63177   0.08158        1.1724       14.3720
XM_004921765.2	  11.01891   1.45727   0.02942        0.4114       13.9824
XM_004921778.2	  11.64559   1.52309   0.10244        1.2105       11.8164
XM_004921780.2	  11.67183   1.96843   0.03182        0.3953       12.4224
XM_004921784.2	  11.17405   1.49746   0.05778        0.7818       13.5324
XM_004921789.1	   6.99024   1.26567   0.01960        0.1671        8.5251
XM_004921790.1	  13.51128   1.22855   0.02655        0.5041       18.9854
XM_004921793.1	  24.01396   1.72600   0.03270        0.8875       27.1381
XM_004921795.2	  14.88635   1.54695   0.05035        0.9502       18.8710
XM_004921799.1	   7.87951   1.46574   0.11210        0.8769        7.8225
XM_004921800.2	  14.00536   1.87336   0.03020        0.5495       18.1975
XM_004921804.2	   5.37299   1.43006   0.03856        0.2406        6.2399
XM_004921805.2	  11.87077   1.57035   0.01776        0.3191       17.9633
XM_004921810.2	   9.73370   1.74045   0.04790        0.5085       10.6154
XM_004921814.2	  30.46411   1.51541   0.01434        0.7394       51.5621
XM_004921823.2	  13.61474   1.34967   0.06506        0.9340       14.3573
XM_004921832.2	   7.62454   1.77668   0.02253        0.2122        9.4164
XM_004921840.2	   8.82526   1.29338   0.05630        0.6290       11.1734
XM_004921845.2	   7.53725   1.37642   0.08469        0.7124        8.4110
XM_004921853.2	  21.79262   1.66338   0.03164        1.0002       31.6096
XM_004921863.2	   9.72322   1.36201   0.04057        0.4870       12.0041
XM_004921866.2	  14.81700   1.50922   0.06548        1.0443       15.9481
XM_004921874.2	  14.28031   1.79964   0.04548        0.7597       16.7043
XM_004921875.2	   7.71042   1.29075   0.03298        0.2901        8.7961
XM_004921883.2	  11.06946   1.66781   0.09773        1.1222       11.4830
XM_004921893.2	   9.97680   1.39340   0.02717        0.3426       12.6100
XM_004921900.2	   9.58900   1.64333   0.10189        1.0450       10.2561
XM_004921907.2	  13.82649   1.25689   0.02006        0.3649       18.1942
XM_004921912.2	  14.84323   1.46419   0.02713        0.6148       22.6632
XM_004921913.1	  17.27333   1.71015   0.01225        0.3230       26.3600
XM_004921914.2	  15.57357   1.42280   0.03319        0.7214       21.7346
XM_004921916.2	  15.86172   1.74324   0.03598        0.7591       21.0979
XM_004921917.2	  32.78761   1.28154   0.02022        0.9816       48.5341
XM_004921918.2	  12.70768   1.52546   0.03717        0.7464       20.0843
XM_004921920.2	   8.64967   1.54091   0.01616        0.1853       11.4648
XM_004921921.2	   5.15858   1.14114   0.08010        0.4587        5.7260
XM_004921923.2	   4.79367   1.38624   0.07399        0.4123        5.5731
XM_004921924.2	   9.05719   1.77065   0.02552        0.3048       11.9411
XM_004921925.2	  16.93837   1.43241   0.08234        1.5161       18.4128
XM_004921929.2	  22.38772   1.32104   0.05511        1.7645       32.0166
XM_004921933.2	  19.22927   1.29145   0.03004        0.9673       32.2016
XM_004921936.2	  15.03713   1.49210   0.06083        1.0395       17.0898
XM_004921938.2	  12.13559   1.81931   0.07415        0.9217       12.4295
XM_004921939.1	  16.08022   1.49820   0.03202        0.7851       24.5153
XM_004921942.2	  14.22266   1.37290   0.05992        1.1664       19.4653
XM_004921949.2	  12.55042   1.35127   0.08817        1.1573       13.1253
XM_004921952.1	   9.11455   1.15522   0.08852        0.8280        9.3545
XM_004921955.2	  19.56495   1.51492   0.02570        0.6262       24.3683
XM_004921957.2	   8.46144   1.56756   0.05050        0.6082       12.0420
XM_004921959.2	  14.09631   1.80383   0.02289        0.4022       17.5692
XM_004921961.2	  12.98211   1.38514   0.09459        1.3363       14.1277
XM_004921975.2	   8.79315   1.77140   0.02653        0.2881       10.8581
XM_004921982.2	  15.50522   1.31776   0.10540        1.8958       17.9863
XM_004921993.2	  18.93884   1.47459   0.02674        0.6533       24.4296
XM_004921995.1	  16.20505   1.88469   0.03600        0.6902       19.1735
XM_004922013.2	  11.72808   1.48030   0.05156        0.8111       15.7310
XM_004922014.2	  16.55636   1.47147   0.02606        0.5874       22.5419
XM_004922020.2	  26.88017   1.72251   0.02333        0.8473       36.3210
XM_004922024.2	   5.33292   2.00374   0.05019        0.3604        7.1795
XM_004922031.2	  12.07471   1.65146   0.05917        0.7263       12.2745
XM_004922032.2	  17.18491   1.62842   0.06412        1.3047       20.3480
XM_004922038.1	  10.77029   1.80663   0.03649        0.4559       12.4925
XM_004922040.2	  22.81882   1.70341   0.02255        0.6730       29.8410
XM_004922045.2	   8.62051   1.35898   0.01378        0.1339        9.7136
XM_004922049.2	   8.31833   1.74045   0.02898        0.2832        9.7707
XM_004922050.2	   7.92600   1.89270   0.01449        0.1537       10.6079
XM_004922052.2	  27.93868   1.19394   0.03612        1.1503       31.8432
XM_004922060.2	   8.25018   1.36276   0.06468        0.6109        9.4446
XM_004922068.2	  12.31442   1.37143   0.03534        0.4763       13.4780
XM_004922076.2	   8.81262   1.18194   0.02517        0.2930       11.6395
XM_004922084.1	   6.87837   1.38686   0.04225        0.3724        8.8136
XM_004922090.2	  18.81695   1.55291   0.02077        0.5457       26.2676
XM_004922097.2	  38.54712   1.18524   0.01540        0.8144       52.8914
XM_004922098.2	  10.31325   1.08653   0.01139        0.1709       14.9972
XM_004922102.1	  77.25130   1.45276   0.01515        1.6636      109.8061
XM_004922105.2	  17.89156   1.23116   0.04633        0.9504       20.5126
XM_004922109.2	  88.00169   1.37259   0.01960        2.2045      112.4544
XM_004922110.2	  97.93214   1.36910   0.00828        1.2163      146.9371
XM_004922111.2	  35.67414   0.83097   0.01035        0.5832       56.3446
XM_004922114.2	  14.78055   2.04029   0.01162        0.2126       18.2901
XM_004922115.2	  26.94275   2.13447   0.01399        0.4784       34.2038
XM_004922123.1	 304.72461   1.66802   0.00295        1.2689      430.4073
XM_004922124.2	  31.96632   1.48886   0.00816        0.3529       43.2232
XM_004922125.2	  34.13477   1.64937   0.03759        1.7255       45.9076
XM_004922131.2	 253.64838   1.28885   0.00729        2.4363      333.9947
XM_004922139.2	  52.36862   1.57330   0.01598        1.1251       70.4123
XM_004922140.2	 371.91406   1.68799   0.00230        1.1675      507.7913
XM_004922151.2	   8.45758   1.35845   0.01375        0.1692       12.3015
XM_004922158.2	  15.82478   1.56699   0.04340        0.7362       16.9623
XM_004922168.2	  34.24070   1.66892   0.03863        1.7020       44.0595
XM_004922187.2	  36.00367   1.52357   0.02587        1.3117       50.6992
XM_004922188.2	  16.18498   1.34494   0.03406        0.6710       19.7009
XM_004922191.2	   9.91209   1.19136   0.02221        0.2765       12.4513
XM_004922193.2	  15.19299   1.20703   0.02567        0.5479       21.3407
XM_004922201.2	  15.35141   1.48528   0.03911        0.7854       20.0844
XM_004922202.2	 156.11083   1.82922   0.00598        1.3111      219.4046
XM_004922203.2	  16.40172   1.41166   0.03264        0.6239       19.1166
XM_004922220.2	  12.61338   1.18056   0.00903        0.1551       17.1709
XM_004922246.2	 100.53770   1.67040   0.01551        2.1285      137.2650
XM_004922311.2	  14.02127   1.50562   0.05296        0.9414       17.7770
XM_004922314.2	  11.08692   1.38729   0.03097        0.4344       14.0287
XM_004922315.2	   4.35008   1.16790   0.01286        0.0753        5.8548
XM_004922318.2	  26.29881   1.42754   0.03688        1.4451       39.1860
XM_004922326.2	  16.19510   2.18457   0.05761        1.1370       19.7374
XM_004922329.2	  13.40567   1.34082   0.01963        0.4080       20.7880
XM_004922331.2	  16.75594   1.17172   0.04758        1.2726       26.7440
XM_004922334.2	   7.51916   1.26126   0.03039        0.2973        9.7814
XM_004922335.1	   5.22994   1.21588   0.03971        0.2646        6.6636
XM_004922336.1	  13.15164   1.62086   0.01344        0.2302       17.1266
XM_004922344.2	  27.89601   1.58387   0.04661        1.6771       35.9790
XM_004922345.2	   9.47398   1.65432   0.01883        0.2145       11.3873
XM_004922349.2	  14.74139   1.52962   0.02078        0.4453       21.4339
XM_004922350.2	  11.12745   1.39657   0.05160        0.6381       12.3666
XM_004922353.2	   5.39742   1.26848   0.05260        0.3388        6.4405
XM_004922359.2	   8.53728   0.88053   0.02221        0.2908       13.0939
XM_004922369.2	  10.92325   1.08531   0.05740        0.7667       13.3573
XM_004922372.2	 280.57205   1.50422   0.00160        0.6966      435.4268
XM_004922391.2	  10.75805   1.23324   0.04767        0.6631       13.9113
XM_004922393.2	  14.56532   1.21979   0.04813        0.7755       16.1117
XM_004922394.2	  18.15544   1.38548   0.04445        0.8698       19.5673
XM_004922402.2	  11.57423   1.19024   0.03138        0.4990       15.9030
XM_004922403.1	  12.63987   1.70991   0.01929        0.2980       15.4492
XM_004922407.2	  11.20960   1.28993   0.04450        0.6333       14.2316
XM_004922408.1	   7.53932   1.30297   0.07226        0.6420        8.8845
XM_004922417.2	  12.60483   1.34172   0.08207        1.0816       13.1791
XM_004922419.1	   8.62307   1.42868   0.06133        0.5673        9.2490
XM_004922420.2	   7.54232   1.72121   0.03006        0.2539        8.4453
XM_004922424.2	  12.41215   1.03323   0.04905        0.7019       14.3082
XM_004922448.2	  17.47872   1.46774   0.04078        0.8871       21.7534
XM_004922460.2	  26.22961   1.83522   0.02050        0.7147       34.8654
XM_004922462.2	  16.76572   1.53231   0.10643        1.6970       15.9443
XM_004922463.2	   9.77308   1.63326   0.04777        0.4931       10.3222
XM_004922465.2	 266.55745   1.54198   0.00273        1.0362      379.2173
XM_004922466.2	  10.49449   1.74059   0.04643        0.5482       11.8066
XM_004922468.2	   8.60322   1.58766   0.02547        0.2665       10.4633
XM_004922469.2	  11.39644   1.66958   0.03605        0.4842       13.4313
XM_004922471.1	  32.17405   1.65769   0.03131        1.2724       40.6429
XM_004922474.2	  11.15501   1.40651   0.04353        0.5905       13.5653
XM_004922475.2	   9.04778   1.25876   0.02852        0.3331       11.6815
XM_004922479.1	  12.59712   1.71264   0.09386        1.1676       12.4397
XM_004922498.2	   6.45801   1.49378   0.03006        0.2481        8.2543
XM_004922499.2	  17.53831   1.50625   0.03840        0.9876       25.7208
XM_004922512.2	   9.33678   1.49903   0.06301        0.6499       10.3144
XM_004922514.2	  11.66846   1.44589   0.04277        0.6576       15.3746
XM_004922515.2	  14.52429   1.73237   0.02981        0.5432       18.2197
XM_004922517.2	   9.06454   1.32551   0.02925        0.3296       11.2674
XM_004922518.2	   8.20038   1.58817   0.05069        0.4614        9.1014
XM_004922520.2	  34.31837   1.46692   0.04687        1.8103       38.6216
XM_004922522.2	   7.14301   1.28519   0.02481        0.2295        9.2491
XM_004922523.2	  11.93304   1.27311   0.04761        0.7389       15.5201
XM_004922528.2	  19.50073   1.13245   0.02829        0.7175       25.3653
XM_004922529.2	   8.68206   0.98979   0.01795        0.2133       11.8831
XM_004922534.2	  14.58987   1.42735   0.04551        0.7858       17.2655
XM_004922535.2	  16.22828   1.42495   0.02647        0.5285       19.9658
XM_004922536.1	  14.91740   1.31685   0.01985        0.4148       20.8975
XM_004922545.2	  11.90074   1.24704   0.05490        0.8204       14.9448
XM_004922559.1	  13.35660   1.37811   0.05466        0.8407       15.3794
XM_004922561.1	  13.48565   1.65221   0.03545        0.5777       16.2978
XM_004922568.2	  10.68650   1.11415   0.05966        0.6988       11.7127
XM_004922571.1	  13.03406   1.61255   0.05657        0.9533       16.8510
XM_004922572.2	   6.51461   1.30611   0.04324        0.3473        8.0325
XM_004922574.1	   7.99458   1.96575   0.01817        0.1894       10.4240
XM_004922575.2	  14.11952   1.45793   0.03479        0.5783       16.6209
XM_004922587.2	   9.53504   1.63701   0.05527        0.5866       10.6135
XM_004922591.1	  10.69110   1.86498   0.03446        0.4080       11.8387
XM_004922592.2	  13.84291   1.32706   0.06204        1.0096       16.2726
XM_004922600.2	  13.55769   1.56399   0.02111        0.3435       16.2699
XM_004922602.1	   8.13789   1.37758   0.02762        0.2877       10.4162
XM_004922605.1	  13.91132   1.38468   0.05841        1.0874       18.6161
XM_004922606.2	  25.74542   1.86073   0.02868        0.9015       31.4360
XM_004922612.2	  14.45367   1.22399   0.03172        0.6442       20.3084
XM_004922617.2	   8.10375   1.41879   0.05238        0.5956       11.3705
XM_004922618.2	  10.61056   1.22523   0.03522        0.4775       13.5585
XM_004922628.2	   7.88001   1.57803   0.01890        0.1885        9.9732
XM_004922629.2	   7.58282   1.17505   0.04723        0.4140        8.7663
XM_004922631.1	  13.14144   1.58490   0.02754        0.4726       17.1563
XM_004922632.2	   5.85760   1.63068   0.08554        0.5449        6.3701
XM_004922634.1	  63.38149   1.73120   0.02409        2.1070       87.4522
XM_004922644.2	   4.79592   1.40869   0.03062        0.1797        5.8703
XM_004922654.2	   7.40154   1.86774   0.03510        0.3335        9.5008
XM_004922666.2	  10.58966   1.16956   0.01581        0.2244       14.1950
XM_004922671.2	   7.80885   1.21428   0.05663        0.5988       10.5739
XM_004922673.2	 363.26292   1.79176   0.00133        0.6578      495.5541
XM_004922675.2	  13.30676   2.23624   0.01696        0.2959       17.4407
XM_004922676.2	  13.27504   2.03594   0.03807        0.5886       15.4592
XM_004922679.2	  17.58251   1.41722   0.06767        1.4387       21.2603
XM_004922682.2	  22.36629   1.49305   0.03260        0.9288       28.4920
XM_004922686.2	  55.65044   1.83054   0.01289        0.9345       72.5021
XM_004922687.2	   6.32713   1.32913   0.02481        0.1876        7.5595
XM_004922688.1	   7.10267   1.36150   0.01711        0.1564        9.1409
XM_004922690.2	  13.42365   1.89013   0.09143        1.2615       13.7973
XM_004922693.2	   6.75328   1.42515   0.04892        0.3739        7.6435
XM_004922694.2	  15.15206   1.12998   0.01959        0.3760       19.1887
XM_004922696.2	  11.67412   1.44640   0.00784        0.1255       16.0140
XM_004922697.2	  37.13302   1.45974   0.01168        0.6035       51.6789
XM_004922700.1	  73.93291   1.86392   0.01660        1.5130       91.1334
XM_004922711.2	   8.72773   1.56292   0.03471        0.3784       10.9012
XM_004922723.2	 240.17253   1.56366   0.00455        1.4759      324.5030
XM_004922724.2	  11.32841   1.41146   0.10059        1.2176       12.1054
XM_004922752.2	  11.99920   1.46809   0.06318        0.9720       15.3851
XM_004922757.2	  26.24963   1.59736   0.05349        1.6179       30.2449
XM_004922762.2	   6.60292   1.02683   0.04504        0.3852        8.5521
XM_004922764.2	   6.75078   1.46329   0.01820        0.1869       10.2697
XM_004922767.2	   6.37715   1.18347   0.08992        0.6199        6.8936
XM_004922769.2	   8.26029   1.92294   0.04286        0.3647        8.5098
XM_004922774.2	  13.76300   1.80767   0.03413        0.5749       16.8424
XM_004922775.2	  41.16403   1.11256   0.03549        1.8496       52.1197
XM_004922779.2	  16.53406   1.38556   0.02804        0.5415       19.3150
XM_004922783.2	 334.75517   1.92481   0.00355        1.7892      503.5622
XM_004922786.1	 154.80330   1.53461   0.01137        2.4420      214.7130
XM_004922787.2	  13.44320   1.79274   0.05825        0.9678       16.6154
XM_004922794.2	  13.27012   1.48066   0.11249        1.4381       12.7847
XM_004922817.2	  25.98108   1.54652   0.02991        1.1774       39.3693
XM_004922822.1	  11.92084   1.46703   0.11187        1.3655       12.2061
XM_004922828.2	 224.30426   2.01255   0.00276        0.8080      293.0976
XM_004922829.2	  12.46987   1.33402   0.04749        0.6565       13.8236
XM_004922833.2	   7.13524   1.37707   0.05248        0.4615        8.7944
XM_004922837.2	  10.91907   1.65585   0.07716        0.8487       10.9987
XM_004922838.2	  14.72482   1.59575   0.01793        0.3681       20.5322
XM_004922840.2	   7.11023   1.28856   0.01874        0.1681        8.9743
XM_004922853.2	  14.65759   1.50579   0.01874        0.3842       20.5068
XM_004922855.2	 115.82881   1.68731   0.00998        1.4773      148.0814
XM_004922856.1	   7.06967   1.12746   0.01150        0.1182       10.2756
XM_004922858.2	  25.43233   1.72585   0.03127        0.9064       28.9830
XM_004922859.1	   5.52797   1.05414   0.04469        0.3193        7.1456
XM_004922861.2	  14.75543   1.40729   0.04570        0.7587       16.6010
XM_004922868.1	   8.00437   1.36809   0.06554        0.5454        8.3229
XM_004922875.2	  28.02286   1.63880   0.03715        1.3217       35.5768
XM_004922877.2	   8.03732   2.19170   0.03030        0.2347        7.7452
XM_004922879.2	  10.09006   1.31116   0.06337        0.7636       12.0492
XM_004922880.2	   9.11239   1.44261   0.05197        0.6368       12.2538
XM_004922882.2	  10.50895   1.43476   0.01787        0.2854       15.9706
XM_004922883.2	  14.20292   1.33245   0.03049        0.5594       18.3469
XM_004922884.2	  14.45405   1.35053   0.04843        0.9342       19.2890
XM_004922885.1	  23.81779   1.27976   0.03211        0.9090       28.3135
XM_004922888.1	  16.53375   1.83946   0.03617        0.6928       19.1533
XM_004922889.1	  15.52598   1.27013   0.05950        1.0592       17.8015
XM_004922896.2	  27.74891   1.58726   0.03723        1.2142       32.6145
XM_004922901.2	  19.58684   1.41825   0.07230        1.4972       20.7081
XM_004922911.2	  14.05733   1.27411   0.05261        1.0198       19.3839
XM_004922920.2	   7.00442   1.44250   0.04128        0.3203        7.7600
XM_004922921.2	  15.86716   1.74621   0.05897        1.1627       19.7182
XM_004922923.2	  24.89834   1.60018   0.03162        1.0679       33.7711
XM_004922924.2	  29.88981   1.31712   0.02815        1.1203       39.8046
XM_004922925.2	  12.14845   1.37059   0.04598        0.6977       15.1752
XM_004922942.2	  13.59817   1.75542   0.01501        0.2948       19.6364
XM_004922943.2	  15.97042   1.61449   0.02135        0.4924       23.0631
XM_004922945.2	   6.98682   1.31915   0.00860        0.0818        9.5072
XM_004922950.2	  17.92051   2.05902   0.03062        0.6997       22.8555
XM_004922952.1	 140.18840   1.75893   0.00970        1.6976      175.0911
XM_004922954.2	  10.90519   1.45495   0.01910        0.2671       13.9860
XM_004922964.2	  24.57046   1.59885   0.02320        0.9242       39.8428
XM_004922966.2	   7.59576   1.23275   0.01930        0.1770        9.1692
XM_004922967.1	  13.11184   1.43852   0.03663        0.5544       15.1373
XM_004922969.1	  12.46543   2.33827   0.01683        0.2648       15.7371
XM_004922979.1	  12.02506   1.44726   0.03379        0.4425       13.0973
XM_004922981.2	   8.84856   1.32965   0.06535        0.6481        9.9175
XM_004922982.2	   5.72147   1.10815   0.06928        0.4874        7.0350
XM_004922986.2	  10.88707   1.22287   0.07203        0.9424       13.0848
XM_004922987.2	  50.49299   1.65726   0.04482        2.8127       62.7513
XM_004922988.2	   7.01684   1.51684   0.05221        0.4246        8.1310
XM_004922990.2	   5.76798   1.25482   0.02179        0.1551        7.1201
XM_004922994.2	   9.69718   1.39074   0.12905        1.2406        9.6137
XM_004923000.2	   8.49975   1.48950   0.09755        0.9125        9.3535
XM_004923002.2	   9.36761   1.16336   0.06751        0.7006       10.3776
XM_004923003.2	  11.81645   1.17161   0.02632        0.3915       14.8715
XM_004923006.2	  11.78657   1.58770   0.03437        0.5206       15.1455
XM_004923013.2	  12.02771   1.40340   0.02032        0.3109       15.2994
XM_004923035.1	   7.80974   1.58118   0.04004        0.3443        8.5999
XM_004923055.1	 191.37193   1.77946   0.00042        0.1174      280.9075
XM_004923058.2	   8.30217   1.42385   0.03616        0.3385        9.3618
XM_004923075.2	  11.68889   0.96712   0.01224        0.2118       17.3119
XM_004923082.2	  15.42235   1.74874   0.05296        1.0667       20.1435
XM_004923087.2	  14.30532   1.57871   0.08812        1.4647       16.6213
XM_004923088.2	   7.30570   1.36778   0.03390        0.3135        9.2460
XM_004923093.2	  11.80874   1.56434   0.04863        0.6946       14.2815
XM_004923094.2	  28.89098   1.25453   0.04695        1.7890       38.1041
XM_004923096.2	  37.75189   1.53241   0.01029        0.4932       47.9079
XM_004923101.2	   8.24004   1.10167   0.01190        0.1196       10.0486
XM_004923103.2	  21.91456   1.29397   0.03013        0.7991       26.5265
XM_004923104.2	  34.54326   1.34281   0.02800        1.1090       39.6043
XM_004923105.2	 177.38586   1.72726   0.01478        3.4054      230.3866
XM_004923106.2	  18.24407   1.19766   0.02135        0.5497       25.7526
XM_004923107.2	   7.66601   0.85628   0.01639        0.1887       11.5102
XM_004923110.1	   8.29600   1.16136   0.03539        0.3743       10.5771
XM_004923124.2	  12.07773   1.21558   0.02693        0.3775       14.0212
XM_004923139.2	   5.62195   1.47839   0.01507        0.1176        7.8035
XM_004923156.2	   9.21332   1.67641   0.03641        0.3669       10.0743
XM_004923160.2	  10.76862   1.56762   0.03470        0.4814       13.8756
XM_004923161.2	  10.49905   1.28044   0.03936        0.6208       15.7722
XM_004923166.1	  13.57970   1.18443   0.00984        0.1622       16.4909
XM_004923171.2	  12.88898   1.27578   0.03276        0.5501       16.7906
XM_004923173.2	  11.25618   1.46701   0.04516        0.6135       13.5858
XM_004923180.2	   4.59376   1.60090   0.01168        0.0718        6.1426
XM_004923181.1	  14.31473   1.43403   0.06465        1.0478       16.2062
XM_004923183.2	   4.83940   1.75450   0.01212        0.0700        5.7749
XM_004923188.2	   7.76810   1.11927   0.01959        0.2042       10.4221
XM_004923202.2	  21.94780   1.74704   0.05255        1.2491       23.7684
XM_004923206.2	   6.28152   1.23796   0.03438        0.2766        8.0453
XM_004923207.1	  10.97688   1.45086   0.03660        0.5266       14.3889
XM_004923209.2	  13.22021   1.29334   0.03693        0.7080       19.1735
XM_004923221.1	   7.08453   1.18603   0.05623        0.4500        8.0027
XM_004923230.2	  10.78563   1.31392   0.02544        0.3525       13.8570
XM_004923231.2	  39.58524   1.28396   0.03793        1.7435       45.9674
XM_004923238.2	  13.25904   1.37756   0.02964        0.4453       15.0230
XM_004923241.2	   8.86716   1.25428   0.08249        0.7762        9.4095
XM_004923244.2	  34.29346   1.85118   0.02038        0.8163       40.0442
XM_004923251.2	  14.89257   1.64227   0.11709        1.7306       14.7804
XM_004923253.2	   7.32508   1.66131   0.06229        0.5678        9.1159
XM_004923254.2	   9.51103   1.41331   0.01505        0.1981       13.1640
XM_004923255.2	   7.10063   1.37042   0.04835        0.4148        8.5794
XM_004923256.2	   9.75043   1.81171   0.05446        0.5960       10.9430
XM_004923262.2	  14.41448   1.39437   0.06823        1.0971       16.0794
XM_004923271.2	   7.37500   1.56023   0.01920        0.1774        9.2410
XM_004923272.2	   7.72502   1.84421   0.03509        0.2902        8.2703
XM_004923275.2	   8.22090   1.49269   0.04733        0.4649        9.8223
XM_004923278.2	   9.61221   1.59521   0.02494        0.3166       12.6929
XM_004923280.2	  43.67797   1.46015   0.01434        1.0629       74.1363
XM_004923283.2	   7.63353   1.49643   0.05092        0.4986        9.7920
XM_004923291.2	  59.28469   1.37118   0.00943        0.7750       82.1474
XM_004923292.2	  11.89091   1.14548   0.01148        0.1972       17.1764
XM_004923293.2	   8.94258   1.39094   0.09776        0.9356        9.5696
XM_004923300.2	  16.09579   1.30921   0.05567        1.0152       18.2345
XM_004923301.2	   4.82018   1.46464   0.11762        0.6088        5.1761
XM_004923302.1	   2.68595   1.51922   0.06858        0.2294        3.3445
XM_004923307.2	  20.81197   1.45188   0.02841        0.7798       27.4449
XM_004923308.2	  35.72977   1.50117   0.02662        1.4059       52.8136
XM_004923309.2	  10.96841   1.22879   0.02772        0.4031       14.5440
XM_004923317.2	  17.31403   1.46407   0.03439        0.8548       24.8544
XM_004923322.2	  19.40732   1.50216   0.08504        1.8305       21.5257
XM_004923332.2	   9.33777   1.19250   0.05885        0.6161       10.4700
XM_004923340.2	   7.88205   0.93641   0.02073        0.1993        9.6143
XM_004923341.2	  14.81587   1.78604   0.08178        1.3017       15.9163
XM_004923344.2	   7.81343   1.38016   0.00208        0.0213       10.2390
XM_004923347.1	  11.37366   1.56451   0.12782        1.2804       10.0172
XM_004923366.2	  14.07768   1.18177   0.04996        0.8119       16.2509
XM_004923373.2	  17.83997   1.59055   0.06437        1.2772       19.8412
XM_004923381.2	  12.11145   1.17294   0.04019        0.5966       14.8437
XM_004923384.1	  10.56081   1.07097   0.03399        0.4739       13.9447
XM_004923393.2	  19.99397   1.48573   0.04301        1.2503       29.0670
XM_004923395.2	  14.62988   1.40948   0.01725        0.3817       22.1269
XM_004923396.2	   9.05880   1.32886   0.02197        0.2532       11.5227
XM_004923398.2	  16.44296   1.66487   0.07419        1.3311       17.9412
XM_004923399.2	  24.71087   1.20163   0.04056        1.2586       31.0320
XM_004923411.2	  12.57600   1.49121   0.09689        1.2571       12.9737
XM_004923412.2	   9.51053   1.40572   0.02084        0.2597       12.4585
XM_004923415.2	  12.03711   1.56424   0.03350        0.4688       13.9911
XM_004923434.2	   6.67539   1.24063   0.01406        0.1246        8.8600
